processed_m4251_ME11_2600_test40_SRCoff_170709_021830_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
1843	43	150	862	298	347	231	0	4	5	6	14	848	549	1846	313	3	311	2	292	308	19	3	2	18	1	311	21	311	155	48	107	263	48	865	315	313	1917	155	48	104801	0	0	0	0	0
195	1	0	7	2	2	1	0	1	0	1	2	5	5	10	2	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	872	317	314	2112	155	48	252851	0	0	0	0	0
2278	43	201	1069	348	426	327	0	4	8	5	16	1053	692	2260	377	3	376	1	364	373	12	3	0	9	0	376	12	376	204	73	131	303	73	1941	694	690	4390	359	121	307224	0	0	0	0	0
219	3	0	7	0	4	3	0	0	0	0	0	7	6	15	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948	695	690	4609	359	121	455261	0	0	0	0	0
21931	530	1868	10781	3676	4213	3032	0	50	76	71	189	10592	7001	22678	3780	67	3753	27	3523	3686	230	67	17	180	17	3753	247	3753	1923	559	1364	3194	559	12729	4475	4443	26540	2282	680	509638	0	0	0	0	0
220	5	0	8	3	1	3	0	0	0	2	2	6	4	21	4	0	1	3	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	12737	4479	4444	26760	2282	680	657686	0	0	0	0	0
22460	498	1899	10763	3716	4137	3068	0	42	94	75	201	10560	7095	22480	3668	60	3644	24	3457	3584	187	60	12	139	11	3644	199	3644	1964	573	1391	3071	573	23500	8147	8088	49221	150	1253	712059	0	0	0	0	0
250	1	0	9	1	4	3	0	1	0	0	1	8	8	14	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	23509	8148	8089	49471	150	1253	860107	0	0	0	0	0
22731	504	1972	10983	3835	4178	3136	0	45	81	66	182	10797	7229	23081	3754	61	3729	25	3525	3668	204	61	14	157	4	3729	218	3729	2041	584	1457	3145	584	34492	11902	11818	72202	2191	1837	914481	0	0	0	0	0
225	3	0	15	3	5	5	0	0	1	1	2	13	12	28	3	0	2	1	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	34507	11905	11820	72427	2191	1837	1062530	0	0	0	0	0
23553	506	1986	11302	3985	4348	3199	0	48	68	56	165	11135	7394	23736	3908	83	3875	33	3666	3792	209	83	14	140	18	3875	223	3875	2055	588	1467	3287	588	45809	15813	15695	95980	150	2425	1116904	0	0	0	0	0
210	1	0	7	2	3	1	0	0	2	0	2	5	6	20	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	45816	15814	15696	96190	150	2425	1264944	0	0	0	0	0
23242	524	2055	11292	3862	4386	3252	0	51	74	71	190	11101	7411	23675	3881	53	3859	22	3665	3806	194	53	18	159	10	3859	212	3859	2132	636	1496	3223	636	57108	19695	19555	119432	2282	3061	1319327	0	0	0	0	0
202	0	0	9	2	4	2	0	0	1	0	1	8	8	17	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	57117	19696	19556	119635	2282	3061	1467366	0	0	0	0	0
23316	521	2023	11319	3919	4267	3253	0	65	91	85	234	11084	7485	23724	3834	64	3796	38	3581	3732	215	64	9	160	8	3796	224	3796	2077	594	1483	3202	594	68436	23530	23352	142951	263	3655	1521750	0	0	0	0	0
248	4	0	17	4	7	6	0	0	0	1	1	16	13	39	4	0	3	1	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	68453	23534	23355	143199	263	3655	1669788	0	0	0	0	0
